fileName,epubVersion,epubStatus,noErrors,noWarnings,errors,warnings,wordCount
./ebooks-cb/ebook_cb-1519736393984-180313-0204/20161227103034_9789023449614.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,120005
./ebooks-cb/ebook_cb-1519736394240-180313-0204/20161227103034_9789023449621.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,108953
./ebooks-cb/ebook_cb-1519736394752-180313-0204/20161227103034_9789023449645.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,68147
./ebooks-cb/ebook_cb-1519736395008-180313-0204/20161227103034_9789023449669.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,72872
./ebooks-cb/ebook_cb-1519736395264-180313-0204/20161227103034_9789023449676.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,73417
./ebooks-cb/ebook_cb-1519736395520-180313-0204/20161227103034_9789023449683.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,82889
./ebooks-cb/ebook_cb-1519736395776-180313-0204/20161227103034_9789023449713.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,54030
./ebooks-cb/ebook_cb-1519736396032-180313-0204/20161227103034_9789023449737.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,38004
./ebooks-cb/ebook_cb-1519736396288-180313-0204/20161227103034_9789023449744.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,37959
./ebooks-cb/ebook_cb-1519736397056-180313-0204/20161227103034_9789023449775.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,282691
./ebooks-cb/ebook_cb-1519736397312-180313-0204/20161227103034_9789023449799.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,72181
./ebooks-cb/ebook_cb-1519736397568-180313-0204/20161227103034_9789023449805.epub,2.0.1,Well-formed,0,1,,PKG-010,33889
./ebooks-cb/ebook_cb-1519736398080-180314-0200/20161227103034_9789023449836.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,100395
./ebooks-cb/ebook_cb-1519736398592-180314-0200/20161227103034_9789023449874.epub,2.0.1,Not well-formed,1,2,RSC-008,OPF-003 PKG-010,81697
./ebooks-cb/ebook_cb-1519736398848-180314-0200/20161227103034_9789023449881.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,158872
./ebooks-cb/ebook_cb-1519736399104-180314-0200/20161227103034_9789023449898.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,86207
./ebooks-cb/ebook_cb-1519736399360-180314-0200/20161227103034_9789023449904.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,22407
./ebooks-cb/ebook_cb-1519736399616-180314-0200/20161227103034_9789023449911.epub,2.0.1,Not well-formed,2,1,OPF-054 RSC-008,OPF-003,50836
./ebooks-cb/ebook_cb-1519736400128-180314-0200/20161227103034_9789023449959.epub,2.0.1,Not well-formed,2,2,OPF-054 RSC-008,OPF-003 PKG-010,107508
./ebooks-cb/ebook_cb-1519736400640-180314-0200/20161227103034_9789023449997.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,178417
./ebooks-cb/ebook_cb-1519736401408-180314-0200/20161227103034_9789023450078.epub,2.0.1,Not well-formed,1,1,RSC-008,OPF-003,51641
